fecha_creacion,producto,tipo_trabajo,tipo_cliente,descripcion,servicio_urgente,critico,fuente,Propenso_a_Fallar
5/05/2025,LAVADORA AP 520_9001126_LAV SEC AP 520 BL,RUIDO,Reincidente,"HACEB_x000D_
PRODUCTO: LAV AS 520_x000D_
FALLA: RUIDO Y SE MUEVE AL LAVAR_x000D_
FC: 8 A 10 AÑOS_x000D_
ASESORIA OK_x000D_
SE BRINDAN POLÍTICAS: POSIBLE GARANTÍA ST ANTERIOR Y COBRO/ MODIFICACIÓN Y CANCELACIÓN_x000D_
SE BRINDA POLÍTICA DE REPUESTOS_x000D_
_x000D_
SA-644549_x000D_
Realizó mantenimiento cambio",False,False,Línea Servicio,0
5/05/2025,NEVERA SIN ESCARCHA 404 L_9003114_NEV ALC 404 SE PD MI IN R2,NO ENFRÍA,No Aplica,"MARCA:HACEB
PRODUCTO:NEVERA
 MOTIVO DE LLAMADA:NO ENFRIA
FCHA DE COMPRA:2 DE SEPTIEMBRE 2024
POLITICAS:CONFIRMACIÓN Y CANCELACIÓN DEL SERVICIO",False,False,Línea Servicio,0
5/05/2025,LAV SA 7 BL_9003009_LAV 7 KG SA BL,RUIDO,No Aplica,"REFERENCIA: LAVADORA SA 7 KG
FALLA: TIENE RUIDO CUANDO VA A ARRANCAR LOS CICLOS
FECHA DE COMPRA: 5 DE MARZO DE 2025
SE BRINDAN POLITICAS: GARANTÍA Y COBRO/ MODIFICACIÓN Y CANCELACIÓN",False,False,Línea Servicio,0
5/05/2025,LAV 0700_9001652_LAV SA 0700 BL,BOTA AGUA,No Aplica,"REF: LAV 0700_9001652_LAV SA 0700 BL
FALLA: BOTA AGUA
F.C: 14/01/2025
MD/CANC
SOLICITA DIANA FRANCO ALMACÉN ELECTROCRÉDITOS DEL CAUCA.",False,False,Línea Servicio,0
5/05/2025,ESTUFA GAS_9002403_ESTUFA ROMERO 50-V GN NE,OXIDACIÓN,Reincidente,"Fecha de compra: 0 NOV/24
Referencia/Modelo: ESTUFA ROMERO 50
Falla: TODOS LOS QUEMADORES ESTAN OXIDADOS, EN UN COSTADO TAMBIEN SE ESTA OXIDANDO
correo:
Se informa:
MODIFICACIÓN O CANCELACIÓN",False,False,Línea Servicio,0
5/05/2025,LAV ZOU 20_9002543_LAV ZOÜ 20 KG D OX,MTTO PREVENTIVO,No Aplica,"MARCA:HACEB
PRODUCTO:LAVADORA
 MOTIVO DE LLAMADA:MANTENIMIENTO
FCHA DE COMPRA:2022
POLITICAS:CONFIRMACIÓN Y CANCELACIÓN DEL SERVICIO",False,False,Línea Servicio,0
5/05/2025,NEVERAS SIN ESCARCHA,DESAJUSTE DE PIEZAS Y PARTES,No Aplica,"REFERENCIA: NEVERA SIN ESCARCHA 
FALLA: BOTA AGUA INTERNAMENTE 
FECHA DE COMPRA: 10 AÑOS APROX. 
SE BRINDAN POLITICAS: GARANTÍA Y COBRO/ MODIFICACIÓN Y CANCELACIÓN
SE BRINDA POLITICA DE REPUESTOS",False,False,Línea Servicio,0
5/05/2025,NEVERA SIN ESCARCHA 243 L_9003002_NEV 243 SE ME NE R1,DESAJUSTE DE PARTES,No Aplica,"Fecha de compra: PREVENTA 
Referencia/Modelo: NEVERA 243L 
Falla: SE LE DAÑO UNA PATICA EN BODEGA. 
correo:
Se informa:
MODIFICACIÓN O CANCELACIÓN

RECIBE DUVIAN GALVIZ CEL 3015400386",False,False,Línea Servicio,0
5/05/2025,LAV IVY 19 KG_9002898_LAV IVY 19 KG D AZ,NO EXPRIME,No Aplica,"Marca: Haceb
Producto: Lavadora 19K
Motivo de visita: No centrifuga (Error E05)
Asesorías: Sí
Fecha de compra: 9 noviembre 2024
Políticas: Garantía, cancelación o modificación.",False,False,Línea Servicio,0
5/05/2025,NEVERA SIN ESCARCHA 240 L_9001618_N 240L SE 2P DA TI,SE DESCONGELA,No Aplica,"PTO:  NEVERA SIN ESCARCHA 240 L_9001618_N 240L SE 2P DA TI
F.C. 6+ AÑOS 
FALLA: SE DESCONGELA 

OK ASEGURA YA REALIZÓ VALIDACIONES DE DESCARTE
SE BRINDA GUION DE CANCELACIÓN Y POLÍTICA DE DISPONIBILIDAD DE REPUESTOS",False,False,Línea Servicio,0
5/05/2025,LAV PANDORA 17_9002138_LAV M PANDORA 17 OX,RUIDO,No Aplica,"MARCA: HACEB
PRODUCTO:LAV 9002138  
FALLA: HACE RUIDOS CUANDO CENTRIFUGA. 
ASESORÍAS: INSTALACIÓN OK, NO ES PORVOCADO POR OBJETOS, NO ESTA PEGADA A LA PARED. 
FECHA DE COMPRA:  2 AÑOS 
POLÍTICAS: COBRO-GARANTÍA- MODIFICACIÓN Y CANCELACIÓN.",False,False,WhatsApp,0
5/05/2025,LAV SA 7 BL_9003009_LAV 7 KG SA BL,BOTA AGUA,No Aplica,"REFERENCIA: LAVADORA SA 7 KG
FALLA: NO FUNCIONA LA TINA DEL SECADO SIN QUE SE BOTE LA DEL LAVADO, 
FECHA DE COMPRA: MÁS DE 1 AÑO
SE BRINDAN POLITICAS: GARANTÍA Y COBRO/ MODIFICACIÓN Y CANCELACIÓN",False,False,Línea Servicio,0
5/05/2025,CPG 5.5_9002236_CP BAMBÚ 5.5 LT GN DISP BL,INSTALACIÓN,No Aplica,SOLICITA Néstor Bolaños Núñez Servicio para instalación de calentador 5.5 lts,False,False,WhatsApp,0
5/05/2025,NEVERA SIN ESCARCHA 270 L_9002260_N SIBERIA 270 SE MI INOX R2,NO ENFRÍA,No Aplica,"Marca: Haceb
Producto: Nevera 226L 
Motivo de visita: No enfría
Asesorías: Sí
Fecha de compra: 15 abril 2025
Políticas: Garantía, cancelación o modificación.",False,False,Línea Servicio,0
5/05/2025,CUBIERTAS CRISTAL GAS_9000745_CUB ASL CG 60 CRISTAL MF GN,INSTALACIÓN,No Aplica,"MARCA HACEB 
PRODUCTO cubierta cristal 
FALLA  instalacion 
FC 3 mayo 2025  
ASESORIA OK
POLITICA OK",False,False,Línea Servicio,0
5/05/2025,LAV PANDORA 17_9002133_LAV D PANDORA 17 OX,MTTO PREVENTIVO,Reincidente,"MARCA: haceb
FC: 2021
REF: ⁠Lavadora HACEB M PANDORA 17 BL
FALLA: MTTO PREVENTIVO
POLITICAS: CONFIRMACION COBRO Y REPUESTOS
VALIDACIONES: SE LE INDICA PROCESO DE MTTO",False,False,WhatsApp,0
5/05/2025,NEVERA SIN ESCARCHA 404 L_9003270_NEV ALC 404 SE PD MI INOX R2,NO ENFRÍA,No Aplica,"Marca: HACEB 
Producto: NEV ALC 404 SE PD MI INOX R2
Motivo de llamada: CONGELA EN EL REFRIGERADOR, CONGELA LOS ALIMENTOS 
Asesorías: CONEXIÓN POR EXTENSIÓN, PUERTA CIERRA CON NORMALIDAD, NIVELACIÓN DE FRÍO OK 
Fecha de compra: 8 MESES 
Políticas: POLÍTIC",True,False,Línea Servicio,0
5/05/2025,LAV PANDORA 13_9002130_LAV D PANDORA 13 OX,RUIDO,Reincidente,"LAV PANDORA 13_9002130_LAV D PANDORA 13 OX
F.C. 8 AÑOS 
FALLA: RUIDO DESDE CICLO DE LAVADO, COMO SI DOS PIEZAS ROZARAN

SA-650355 - 19/03/2025, p. m.
Se realiza mantenimiento de lavadora dejando producto en óptimo estado, se cambian, componentes
Reporta t",False,False,Línea Servicio,0
5/05/2025,ESTUFAS,NO PRENDE,No Aplica,"REFERENCIA: ESTUFA
FALLA: NO PRENDE EL HORNO, NO SOSTIENE LA LLAMA
FECHA DE COMPRA: 18 DE FEBRERO DE 2025
SE BRINDAN POLITICAS: GARANTÍA Y COBRO/ MODIFICACIÓN Y CANCELACIÓN",False,False,Línea Servicio,0
5/05/2025,NEVERA SIN ESCARCHA 220 L_9001617_N 220L SE 2P DA TI,MTTO PREVENTIVO,Frecuente,"🆗MARCA:HACEB
🆗FECHA DE COMPRA:7 AÑOS 
🆗REFERENCIA MODELO:NEVERA SIN ESCARCHA 220 L_9001617_N 220L SE 2P DA TI
🆗MOTIVO:MTTO PREVENTIVO 
🆗ASESORIAS
🆗POLITICA DE COBRO
🆗POLITICA DE GARANTIA
🆗MODIFICACIÓN O CANCELACIÓN
🆗DISPONIBILIDAD DE REPUESTOS",False,False,Línea Servicio,1
5/05/2025,CPG 5.5_9001210_CAL AS CPG-5.5 GN DISP BL,MTTO PREVENTIVO,Frecuente,"🆗MARCA:HACEB
🆗FECHA DE COMPRA:7 AÑOS 
🆗REFERENCIA MODELO:CPG 5.5_9001210_CAL AS CPG-5.5 GN DISP BL
🆗MOTIVO:MTTO PREVENTIVO 
🆗ASESORIAS:
🆗POLITICA DE COBRO
🆗POLITICA DE GARANTIA
🆗MODIFICACIÓN O CANCELACIÓN
🆗DISPONIBILIDAD DE REPUESTOS",False,False,Línea Servicio,1
5/05/2025,CAMPANA 60_9001230_CAMPANA AR CER 60 V-3 INOX INT,INSTALACIÓN,Frecuente,"🆗MARCA:HACEB
🆗FECHA DE COMPRA:6/5/2025
🆗REFERENCIA MODELO:CAMPANA 60_9001230_CAMPANA AR CER 60 V-3 INOX INT
🆗MOTIVO:INSTALACION  
🆗ASESORIAS:
🆗POLITICA DE COBRO
🆗POLITICA DE GARANTIA
🆗MODIFICACIÓN O CANCELACIÓN
🆗DISPONIBILIDAD DE REPUESTOS",False,False,Línea Servicio,1
5/05/2025,CUBIERTAS GAS_9002050_CUB SESAMO 60-43 INOX GN,INSTALACIÓN,Frecuente,"🆗MARCA:HACEB
🆗FECHA DE COMPRA:6/5/2025
🆗REFERENCIA MODELO:CUBIERTAS GAS_9002050_CUB SESAMO 60-43 INOX GN
🆗MOTIVO:INSTALACION 
🆗ASESORIAS
🆗POLITICA DE COBRO
🆗POLITICA DE GARANTIA
🆗MODIFICACIÓN O CANCELACIÓN
🆗DISPONIBILIDAD DE REPUESTOS",False,False,Línea Servicio,1
5/05/2025,LAV IVY 13 KG_9002531_LAV IVY 13 KG D GR,CONEXIÓN LAVADORA,No Aplica,"LAV IVY 13 KG_9002531_LAV IVY 13 KG D GR
FALLA: CONEXIÓN LAVADORA 
FC: ABRIL 2025
CUMPLE CON LOS PUNTOS DE CONEXIÓN 
P CANCE/MODI",False,False,WhatsApp,0
5/05/2025,LAV IVY 14 KG_9002780_LAV IVY 14 KG D NE,RUIDO,No Aplica,"Marca: HACEB 
Producto: LAV 14 KG 
Motivo de llamada: RUIDO EN EL LAVADO, VIENE DE ADENTRO DEL TAMBOR, SE SALTA LOS CICLOS , BOTA AGUA 
Asesorías: ROPA BIEN NIVELADA, PISO NIVELADO, LA TAPA CIERRA BIEN, CONEXIÓN CORRECTA  
Fecha de compra: 1 FEB 2025
Polí",False,False,Línea Servicio,0
5/05/2025,LAV ZOU 16_9002536_LAV ZOÜ 16 KG D NE,CONEXIÓN LAVADORA,No Aplica,CUENTA CON LOS 3 PUNTOS DE CONEXION,False,False,Línea Servicio,0
5/05/2025,NEVERA HIMALAYA 430 L_9001624_N HIMALAYA 430 SE DA  TI,NO ENFRÍA,No Aplica,"MARCA: HACEB
PRODUCTO : NEVERA HIMALAYA 430 L_9001624
FECHA DE COMPRA: 8 AÑOS
FALLA : HACE ESCARCHA EN EL CONGELADOR Y NO ENFRIA EL REFRIGERADOR
ASESORIA OK
SE BRINDAN POLÍTICAS: GARANTÍA Y COBRO/ MODIFICACIÓN Y CANCELACIÓN
SE BRINDA POLÍTICA DE REPUESTOS",False,False,Línea Servicio,0
5/05/2025,LAV 11 KG_9002376_LAV 11 KG PF D GR,NO PRENDE,No Aplica,"MARCA: HACEB
REF:LAV 11 KG PF D
FC: NOV 16 2024

FALLA: NO PRENDE

SE HACEN VALIDACIONES 

POLITICA GARANTÍA  OK",False,False,WhatsApp,0
5/05/2025,LAV ZOU 20_9002543_LAV ZOÜ 20 KG D OX,CONEXIÓN LAVADORA,No Aplica,"🆗MARCA:HACEB
🆗FECHA DE COMPRA:30/4/2025
🆗REFERENCIA MODELO:LAV ZOU 20_9002544_LAV ZOÜ 20 KG D INOX
🆗MOTIVO:CONEXION DE LAVADORA 
🆗ASESORIAS:PUNTOS DE CONEXION 🆗
🆗POLITICA DE COBRO
🆗POLITICA DE GARANTIA
🆗MODIFICACIÓN O CANCELACIÓN
🆗DISPONIBILIDAD",False,False,Línea Servicio,0
5/05/2025,LAV 8.5 KG_9002375_LAV 8.5 KG PF D GR,RUIDO,No Aplica,"MARCA:HACEB
REF:LAV 8.5 KG PF D GR
FALLA: mucho ruido
POLITICAS: ok
POLITICA DE REPUESTOS: n-a 
F.C:2024-06-25",False,False,WhatsApp,0
5/05/2025,LAV SA 7 BL_9003009_LAV 7 KG SA BL,RUIDO,Reincidente,"MARCA:Haceb
PRODUCTO/CODIGO SAP: LAV 7 kg sa bl 9003009
MOTIVO DE LLAMADA:Tiene un pitido cuando está lavando como un silbido
ASESORIA:
FCOMPRA:Julio /2024
POLITICA MODIFICACIÓN/CANCELACIÓN 
GARANTIA/COBRO/REPUESTO",False,False,WhatsApp,0
5/05/2025,CUBIERTAS GAS_9002053_CUB SESAMO 60 INOX 3C HF GN,DESPRENDIMIENTO DE LLAMA,No Aplica,"MARCA: HACEB_x000D_
PRODUCTO : CUBIERTASINOX GN_x000D_
FECHA DE COMPRA: MÁS DE 5 AÑOS_x000D_
FALLA : SALE MUCHA LLAMA_x000D_
ASESORIA OK_x000D_
SE BRINDAN POLÍTICAS: GARANTÍA Y COBRO/ MODIFICACIÓN Y CANCELACIÓN_x000D_
SE BRINDA POLÍTICA DE REPUESTOS",False,False,Línea Servicio,0
5/05/2025,LAV ZOU 20 KG_9002782_LAV ZOÜ 20 KG D NE,NO EXPRIME,No Aplica,"🆗MARCA:HACEB
🆗FECHA DE COMPRA:2 AÑOS 
🆗REFERENCIA MODELO:LAV ZOU 20 KG_9002782_LAV ZOÜ 20 KG D NE
🆗MOTIVO:NO CENTRIFUGA SACA ERRO E05 L
🆗ASESORIAS:MANGUERA OK SEGURO DE NIÑOS OK 
🆗POLITICA DE COBRO
🆗POLITICA DE GARANTIA
🆗MODIFICACIÓN O CANCELACIÓN",False,False,Línea Servicio,0
5/05/2025,NEVERA SIN ESCARCHA 448 L_9003307_NEV ALC 448 SE PD ME INOX INV,DESAJUSTE DE PARTES,No Aplica,"PRODUCTO:NEV ALC 448 SE PD ME INOX INV
HACEB
FALLA: DISPENSADOR DE AGUA 
FC: 19/03/2025
ASESORÍAS: DESEA LA VISITA PARA HABILITAR EL DISPENSADOR DE AGUA, INDICA QUE NO HA PODIDO USARLO
SE LE BRINDA ASESORIA DE COMO REALIZARLO, SIN EMBARGO INFORMA QUE DESE",False,False,WhatsApp,0
5/05/2025,LAV IVY 18 KG_9002541_LAV IVY 18 KG D NE,DESAJUSTE DE PIEZAS Y PARTES,No Aplica,"MARCA HACEB 
PRODUCTO LAV 18 KG 
FALLA   ERROR EN EL PANEL DIGITAL 
FC 10/12/2024 
ASESORIA OK
POLITICA OK",False,False,Línea Servicio,0
5/05/2025,NEVERA HIMALAYA 375 L_9001622_N HIMALAYA 375 SE DA TI,NO ENFRÍA,No Aplica,"FALLA: No está enfriando bien y se descongelan las cosas
PRODUCTO: NEVERA 
FC: 2019
ASESORIAS: OK 
POLITICAS: COBRO, MODIFICACIÓN, CANCELACIÓN, REPUESTOS",False,False,WhatsApp,0
5/05/2025,LAV IVY 14 KG_9002780_LAV IVY 14 KG D NE,CONEXIÓN LAVADORA,No Aplica,"MARCA:HACEB
REF:LAV IVY 14 KG D NE
FALLA: conexion
POLITICAS: ok
POLITICA DE REPUESTOS: n-a
F.C: 2 de mayo",False,False,WhatsApp,0
5/05/2025,9001198_LAV M1605 BL EX,RUIDO,No Aplica,"💚Marca del producto: haceb
✔️Referencia Producto:  LAV M1605
✔️Motivo o falla:  Cuando el ciclo llega a centrifugado,  el tambor tambalea haciendo un ruido tremendo y la lavadora se mueve de su puesto.  Hay que correr a abrirla.
🗓️Fecha de compra: dicie",False,False,WhatsApp,0
5/05/2025,ESTUFA 50 GAS_9002399_ESTUFA ROMERO 50-T GN PL,NO PRENDE,No Aplica,"Marca: Haceb
SAP: 9002399
Producto: Estufa Romero
Motivo de visita: Un fogón no prende. 
Asesorías: Sí
Fecha de compra: 25 marzo 2025
Políticas: Garantía, cancelación o modificación.",False,False,Línea Servicio,0
5/05/2025,NEVERA HIMALAYA 402 L_9002012_N HIMALAYA 402 SE DA PD INOX,NO ENFRÍA,Reincidente,"REFERENCIA: N HIMALAYA 402 SE DA PD INOX
CÓDIGO SAP:
FECHA DE COMPRA:  Diciembre de 2018
FALLA:  NO ENFRÍA, DICE QUE LA FALLA SIGUE LUIEGO DE LOS DOS SERVICIOS PRESTADOS.
POLÍTICA DE POSIBLE GARANTÍA DEL SERVICIO ANTERIOR:
MOD/CANC: OK

SA-674098
Se revis",False,False,WhatsApp,0
5/05/2025,LAV IVY 13 KG_9002897_LAV IVY 13 KG D AZ,NO EXPRIME,No Aplica,"MARCA: HACEB
REF:LAV IVY 13 KG D AZ
SAP: 9002897
FC: 21-07-2024

FALLA: NO CENTRIFUGAS, SALE ERROR F9 y E1

SE HACEN VALIDACIONES 

POLITICA GARANTÍA  OK",False,False,WhatsApp,0
5/05/2025,9002749_NEV 311 SE MI TI R2,NO ENFRÍA,No Aplica,"Marca: Haceb
SAP: 9002749
Producto: Nevera 311L 
Motivo de visita: No congela y no enfría. 
Asesorías: Sí
Fecha de compra: 2 meses
Políticas: Garantía, cancelación o modificación.",False,False,Línea Servicio,0
5/05/2025,NEVERA SIN ESCARCHA 404 L_9003270_NEV ALC 404 SE PD MI INOX R2,NO ENFRÍA,No Aplica,"SE TOMA POR ESTE MOTIVO YA QUE NO ESTA EL CORRECTO.

MARCA: HACEB
PRODUCTO: NEV ALC 404 SE PD MI INOX R2 9003270
MOTIVO DE LA LLAMADA: BOTA AGUA INTERNAMENTE
FALLA: LA NEVERA ESTA BOTANDO AGUA EN LA PARTE DEL REFRIGERADOR, Y HACE HIELO EN LOS ENTREPAÑO, T",False,False,WhatsApp,0
5/05/2025,9000256_NEVERA 370L SE 2P DA HT TI,DESAJUSTE DE PIEZAS Y PARTES,No Aplica,"MARCA: HACEB
REF:NEV SIN ESCARCHA
FC: 5 DÍAS

FALLA: EL CIERRE MAGNETICO SE ESTA DAÑANDO Y NO ESTA CERRANDO BIEN LA PUERTA DEL REFRIGERADOR

SE HACEN VALIDACIONES 

POLITICA GARANTÍA  OK",False,False,WhatsApp,0
6/05/2025,LAVADORA AS 530_9001168_LAV AS 530 PL,MTTO PREVENTIVO,No Aplica,"**SERVICIO  TÉCNICO** 

Marca: HACEB
Producto Código sap: LAV CARGA SUPERIOR  
Motivo de llamada :TIENE UN RUIDO Y  MUGRE EL TANQUE   
Fecha de compra: +5 AÑOS

Se  informa:

SE INFORMA POLÍTICAS DE /COBRO  (IVR)
SE INFORMA POLÍTICA DE CONF/MOD/CANCELACIÓ",False,False,Línea Servicio,0
6/05/2025,NEVERA SIN ESCARCHA 320 L_9001280_NEV HACEB SE ESS 320L T,BOMBILLO NO PRENDE,Frecuente,"Marca: HACEB 
Producto: NEV HACEB SE ESS 320L T
Motivo de llamada: NO PRENDE EL BOMBILLO, CONGELA LOS ALIMENTOS EN EL REFRIGERADOR, O EN OCASIONES SE LLANAN DE AGUA Y SE LLENA, ES COMO SI TODO LO QUE ESTÁ DENTRO DE LA NEVERA SESTUVIERAN SUDANDO
Asesorías:",False,False,Línea Servicio,0
6/05/2025,NEVERA SIN ESCARCHA 310 L_9002928_NEV 311 SE MI IN R2,NO ENFRÍA,No Aplica,"POLÍTICA DE COBRO/GARANTÍA
PRODUCTO: NEVERA 311L MILAN CODIGO SAP 9002928
FECHA DE COMPRA: 1 MES
FALLA: NO CONGELA-NO ENFRIA 
POLÍTICA DE REPUESTOS:N/A",False,False,Línea Servicio,0
6/05/2025,COCINETA ELECTRICA_9000684_COCINETA AR ELEC-2,HIZO CORTO,Reincidente,"COCINETA ELECTRICA_9000684_COCINETA AR ELEC-2

COCINETA AR ELEC-2

SERIE: D252356502

FALLA: EN CORTO
EN TALLER MONTEVIDEO.",False,False,Llamadas de Salida,1
6/05/2025,COCINETA ELECTRICA_9000684_COCINETA AR ELEC-2,HIZO CORTO,Reincidente,"COCINETA ELECTRICA_9000684_COCINETA AR ELEC-2

COCINETA AR ELEC-2

SERIE: B252130236

FALLA: EN CORTO 
EN TALLER MONTEVIDEO.",False,False,Llamadas de Salida,1
6/05/2025,ESTUFA AS GAS_9000567_ESTUF AS-V 76 GAS GN PL,FUGA DE GAS COMBUSTIBLE,No Aplica,"solicita Juan Diego Rodríguez Peña Falla fuga de gas  
Producto estufa 76 ultra",True,False,WhatsApp,0
6/05/2025,9002752_NEV 403 SE NI R2,DESAJUSTE DE PIEZAS Y PARTES,No Aplica,"MARCA:HACEB
PRODUCTO:NEVERA
 MOTIVO DE LLAMADA:SE CONECTO Y NO ESTA FUNCIONANDO BIEN
FCHA DE COMPRA:9 AÑOS APROX
POLITICAS:CONFIRMACIÓN Y CANCELACIÓN DEL SERVICIO",False,False,Línea Servicio,0
6/05/2025,FREIDORA_9003160_FREIDORA AIRE HACEB 4.2L,NO CALIENTA,No Aplica,"FREIDORA_9003160_FREIDORA AIRE HACEB 4.2L

FREIDORA AIRE HACEB 4.2L

SERIE: FRE42AIR24011040983

FALLA: NO CALIENTA 
EN TALLER MONTEVIDEO.",False,False,Llamadas de Salida,0
6/05/2025,LAV SA 7 BL_9003009_LAV 7 KG SA BL,RUIDO,Reincidente,"PTO:  LAV SA 7 BL_9003009_LAV 7 KG SA BL
F.C. 07 AGOSTO 2024
MISMA FALLA: RUIDO DURANTE CENTRIFUGADO


SA-664431 - 20 MARZO 2025
Se ha e revisión de lavadora encontrando ruido en eje y sello se procede a despiece y se lubrican eje y sello tina se hacen mú",False,False,Línea Servicio,0
6/05/2025,CUBIERTAS CRISTAL GAS_9000732_CUB ASL CG 60-43 CRISTAL ML GN,ASESORIA DE PRODUCTO,Reincidente,"solicita Edwin Restrepo Sacar adicional y asignar a disponibilidad,,,,, asesoría para compra de cubierta de 76 cm cristal de 5 puestos",False,False,WhatsApp,0
6/05/2025,LAV IVY 18 KG_9002541_LAV IVY 18 KG D NE,RUIDO,No Aplica,"ENE 2025
LAV IVY 18 
TIENE MUCHO RUIDO EN EL LAVADO Y CENTRIFUGADO, EL TAMBOR TIENE GOLPETEOS 
ASESORIAS OK 
GARANTIA",False,False,Línea Servicio,0
9/04/2025,CPG 5.5_9002236_CP BAMBÚ 5.5 LT GN DISP BL,REPOSICIÓN CON INSTALACIÓN,Frecuente,"Marca: Haceb 
Producto: Calentador 5.5L
Motivo de visita: Mantenimiento 
Asesorías: Se informa lo que se hará
Fecha de compra: +1 año
Políticas: Cobro, cancelación o modificación.",False,False,Línea Servicio,1
11/04/2025,NEVERA SIDE BY SIDE 541L_9001286_NEV HACEB SBS541L TK-SILVER,NO FABRICA HIELO,Reincidente,"FALLA:NO SALE HIELO  - GARANTÍA DE SA-634186_x000D_
PRODUCTO: NEVECON_x000D_
FC:2019_x000D_
ASESORÍA:OK _x000D_
POLITICAS: COBRO, MODIFICACIÓN, CANCELACIÓN, GARANTÍA SERVICIO, REPUESTOS",False,False,WhatsApp,0
14/04/2025,NEVERA SIDE BY SIDE 541L_9001285_NEV HACEB SBS541L SE 2P T,BOTA AGUA,Reincidente,"POSIBLE GARANTÍA SERVICIO ANTERIOR SA-673947
MARCA: HACEB
REF: Nev 541 l
FC:6-7 años aprox * SE BRINDA GUION DE REPUESTOS*
FALLA: Esta botando agua por el dispensador tiene fuga, dificultad para hacer hielo. 
SE DA POLÍTICA DE COBRO, MODIF Y CANCELACION",False,False,WhatsApp,0
22/04/2025,9002990_N M 311 SE MI NI ECU,NO ENFRÍA,No Aplica,"REF: HACEB 311 SE MI TI EX
FC: 19 SEPT 2024
FALLA: NO ENFRIA",False,False,WhatsApp,0
23/04/2025,9002343_N ECO 10P NF TI D,TOMA DE EVIDENCIA,No Aplica,TIENE TRIZADURA DE PAI SIN GOLPE PREVIO,False,False,Distribución de Servicio,0
23/04/2025,NEVERA HIMALAYA 448 L_9002462_N HIMALAYA 448 SE TI R2,NO ENFRÍA,No Aplica,"MARCA HACEB
PRODUCTO : NEV 448 L SE
FECHA DE COMPRA: 2024
FALLA : NO ENFRIA NI CONGELA EN OCASIONES
ASESORIA OK
SE BRINDAN POLÍTICAS: GARANTÍA Y COBRO/ MODIFICACIÓN Y CANCELACIÓN
SE BRINDA POLÍTICA DE REPUESTOS

HABLAR AL WHATSAPP MALA SEÑAL EN LA ZONA 31",False,False,Línea Servicio,0
25/04/2025,NEVERA SIN ESCARCHA 270 L_9002860_N M 271 SE MI TI EX,NO ENFRÍA,No Aplica,"*MARCA: HACEB 
*PRODUCTO/COD SAP:NEV HACEB 271 LITROS TITANIO
*FALLA DEL PRODUCTO:NO ENFRIA NO CONGELA 
*FECHA DE COMPRA:14 DE FEB DE 2025
*POLITICAS:
*SE BRINDA POLÍTICA DE GARANTÍA
*SE BRINDA POLÍTICA DE COBRO/
*SE BRINDA CONFIRMACIÓN Y CANCELACIÓN DE C",False,False,Línea Servicio,0
25/04/2025,LAV ZOU 20_9002543_LAV ZOÜ 20 KG D OX,RUIDO,No Aplica,"***CLIENTE INDICA SI NO CONTESTA LLAMAR POR WHATSAPP***_x000D_
Marca: HACEB_x000D_
Producto: 9002543_LAV ZOÜ 20 KG D OX_x000D_
Motivo de llamada:  REPARACIÓN - SE GOLPEA LA TINA. Y NO FINALIZA EL CICLO SALE LA ROPA MOJADA._x000D_
Asesorías: NINGUN OBJETO EXTRAÑO. NIVELADA. SEPAR",False,False,Línea Servicio,0
26/04/2025,CPG 12_9002240_CP BAMBÚ 12 LT TF GN DISP BL,NO CALIENTA,No Aplica,"marca: HACEB 
Producto: CALENTADOR  12 LLT 
Motivo de Llamada: NO SALE ELL AGUA CALIENTE 
Asesorías: OK 
Fecha de compra: 24/06/2024 
POLITICA GARANTIA
POLITICA CONFIRMACION",False,False,Línea Servicio,0
26/04/2025,9002378_LAV 18 KG PF D GR,NO EXPRIME,No Aplica,"MARCA : HACEB 
FECHA DE COMPRA :2 AÑOS
REFERENCIA/MODELO : LAV 18 KG PF D GR
FALLA : NO EXPRIME 
SE INFORMA : POLITICA GARANTIA -CONFIRMACION
ASESORIAS :",False,False,Línea Servicio,0
28/04/2025,CAMPANA 60_9002651_CAMP TOFU 60 V3 INOX,SE APAGA,No Aplica,NO PRENDE .,False,False,Servicios en Garantía,0
28/04/2025,ESTUFA GAS_9002020_ESTUFA SP-T ULTRA GAS EE GN NE,NO PRENDE,Reincidente,"ESTUFA ROMERO ULTRA 50T GN INOX 
F.C. 24 DIC 2024
FALLA:  NO LE FUNCIONA EE 

ASESORA ILSA ASEGURA OK DESCARTES CON EL USUARIO 
SE BRINDA GUION DE CANCELACIÓN",False,False,Línea Servicio,0
29/04/2025,NEVERA SIN ESCARCHA 244 L_9000235_NEV AS 244L SE 2P DA BL EX,NO ENFRÍA,No Aplica,"*MARCA: HACEB _x000D_
*PRODUCTO/COD SAP:NEV HACEB 9002991_N M 404 SE DA ME NI ECU_x000D_
*FALLA DEL PRODUCTO:NO ENFRIA NO CONGELA _x000D_
*FECHA DE COMPRA:16 DE ABRIL DE 2025_x000D_
*POLITICAS:_x000D_
*SE BRINDA POLÍTICA DE GARANTÍA_x000D_
*SE BRINDA POLÍTICA DE COBRO/_x000D_
*SE BRINDA CONFIRMAC",False,False,Línea Servicio,0
